npi,provider_name,entity_type,specialty_code,tin,network_status,address_line1,city,state,license_state
9003553861,FICTIONAL_RILEY_WILLIAMS_MD,1,207X00000X,22-7505863,IN_NETWORK,2503 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_18,MD,MD
8756434162,FICTIONAL_ALEX_GARCIA_MD,1,2080P0203X,37-8475682,OUT_OF_NETWORK,8505 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_19,PA,PA
9148448019,FICTIONAL_CASEY_BROWN_MD,1,207R00000X,19-6177056,IN_NETWORK,398 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_20,VA,VA
0031402718,FICTIONAL_MORGAN_RODRIGUEZ_MD,1,2080P0203X,51-8114850,TIER_2,7102 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_21,PA,PA
5974656873,FICTIONAL_CAMERON_MILLER_MD,1,207Q00000X,86-6632923,IN_NETWORK,8442 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_22,VA,VA
5221749372,FICTIONAL_RILEY_JOHNSON_MD,1,282N00000X,87-9425703,IN_NETWORK,8694 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_23,MD,MD
5257323019,FICTIONAL_DREW_MILLER_MD,1,207X00000X,64-6857398,TIER_1,8700 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_24,PA,PA
3940308059,FICTIONAL_CASEY_WILLIAMS_MD,1,207RC0000X,62-7615037,IN_NETWORK,3465 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_25,DC,DC
8459686167,FICTIONAL_HAYDEN_GONZALEZ_MD,1,2084P0800X,78-2040284,OUT_OF_NETWORK,6243 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_26,WV,WV
5577720449,FICTIONAL_CAMERON_WILSON_MD,1,282N00000X,64-4004685,TIER_1,901 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_27,DE,DE
0396014041,FICTIONAL_DREW_WILLIAMS_MD,1,207X00000X,26-1856548,TIER_1,6004 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_28,DC,DC
4135518593,FICTIONAL_CASEY_WILSON_MD,1,282N00000X,18-5035155,TIER_2,354 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_29,VA,VA
2340171836,FICTIONAL_HERNANDEZ_MEDICAL_CENTER,2,2084P0800X,40-5344633,IN_NETWORK,5029 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_30,NC,NC
0982614758,FICTIONAL_MORGAN_LOPEZ_MD,1,207R00000X,42-1257084,TIER_1,3369 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_31,VA,VA
7094459873,FICTIONAL_JAMIE_LOPEZ_MD,1,261Q00000X,10-1908794,TIER_2,4729 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_32,NC,NC
7025889842,FICTIONAL_MORGAN_MARTINEZ_MD,1,207R00000X,22-8254275,OUT_OF_NETWORK,6775 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_33,PA,PA
2390072397,FICTIONAL_AVERY_GARCIA_MD,1,207X00000X,96-8270294,TIER_2,617 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_34,DC,DC
8241370369,FICTIONAL_MORGAN_BROWN_MD,1,282N00000X,39-2735383,OUT_OF_NETWORK,4959 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_35,NC,NC
4019819711,FICTIONAL_CASEY_WILLIAMS_MD,1,2080P0203X,50-1390050,TIER_1,8624 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_36,PA,PA
3304081441,FICTIONAL_DREW_WILSON_MD,1,207R00000X,52-1511639,IN_NETWORK,1363 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_37,DE,DE
0649664360,FICTIONAL_CAMERON_RODRIGUEZ_MD,1,2084P0800X,46-9208946,OUT_OF_NETWORK,1018 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_38,PA,PA
2774762506,FICTIONAL_SAGE_GONZALEZ_MD,1,2084P0800X,77-6188966,OUT_OF_NETWORK,1924 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_39,MD,MD
3238348437,FICTIONAL_DREW_MILLER_MD,1,261Q00000X,19-9814293,IN_NETWORK,5132 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_0,MD,MD
8968089457,FICTIONAL_JORDAN_DAVIS_MD,1,2080P0203X,11-7012045,TIER_2,2859 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_1,MD,MD
9365300257,FICTIONAL_JAMIE_HERNANDEZ_MD,1,2084P0800X,31-8402150,TIER_1,4825 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_2,MD,MD
8142152601,FICTIONAL_JORDAN_HERNANDEZ_MD,1,207RC0000X,65-5642167,TIER_1,8299 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_3,DE,DE
3093701472,FICTIONAL_JAMIE_JONES_MD,1,207R00000X,61-5771545,OUT_OF_NETWORK,7127 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_4,PA,PA
0605899703,FICTIONAL_DREW_RODRIGUEZ_MD,1,207X00000X,70-2677029,TIER_2,355 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_5,DE,DE
0575705146,FICTIONAL_GONZALEZ_MEDICAL_CENTER,2,207R00000X,92-9005392,TIER_1,409 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_6,DE,DE
8364645019,FICTIONAL_JAMIE_JONES_MD,1,207Q00000X,58-9570516,IN_NETWORK,7113 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_7,DE,DE
5698520454,FICTIONAL_WILSON_MEDICAL_CENTER,2,261Q00000X,48-9652791,TIER_2,2847 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_8,DC,DC
8076490555,FICTIONAL_SKYLAR_BROWN_MD,1,207R00000X,61-1608926,TIER_1,8317 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_9,WV,WV
6337110871,FICTIONAL_QUINN_MARTINEZ_MD,1,2084P0800X,15-6504264,TIER_2,4986 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_10,DE,DE
6257823933,FICTIONAL_CASEY_LOPEZ_MD,1,207R00000X,96-7463501,TIER_2,1678 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_11,VA,VA
9118615167,FICTIONAL_MILLER_MEDICAL_CENTER,2,282N00000X,51-7195168,IN_NETWORK,2631 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_12,WV,WV
4103372668,FICTIONAL_MORGAN_WILSON_MD,1,2084P0800X,26-5916271,TIER_2,9820 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_13,DC,DC
6212136546,FICTIONAL_CASEY_HERNANDEZ_MD,1,207Q00000X,10-3551218,TIER_2,7717 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_14,VA,VA
5078281271,FICTIONAL_ALEX_LOPEZ_MD,1,2084P0800X,84-3452752,OUT_OF_NETWORK,7337 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_15,PA,PA
9256688729,FICTIONAL_SAGE_GARCIA_MD,1,261Q00000X,56-3323802,IN_NETWORK,1014 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_16,WV,WV
9849075319,FICTIONAL_ALEX_JOHNSON_MD,1,207X00000X,68-3933581,OUT_OF_NETWORK,8622 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_17,DC,DC
2315932402,FICTIONAL_ALEX_HERNANDEZ_MD,1,207RC0000X,46-1410423,TIER_2,8460 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_18,NC,NC
4987493929,FICTIONAL_JAMIE_WILSON_MD,1,207R00000X,51-1949248,TIER_1,4122 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_19,PA,PA
0429586726,FICTIONAL_RILEY_MARTINEZ_MD,1,207R00000X,86-3303820,TIER_1,306 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_20,DC,DC
3232223909,FICTIONAL_SKYLAR_MARTINEZ_MD,1,2084P0800X,55-1673457,TIER_1,9044 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_21,PA,PA
2960385278,FICTIONAL_JAMIE_GARCIA_MD,1,207R00000X,76-2396878,TIER_2,2208 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_22,PA,PA
3265611210,FICTIONAL_TAYLOR_RODRIGUEZ_MD,1,207RC0000X,67-4048382,TIER_2,7854 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_23,DE,DE
9699899933,FICTIONAL_HAYDEN_WILLIAMS_MD,1,207RC0000X,98-2789519,OUT_OF_NETWORK,907 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_24,DC,DC
5486920726,FICTIONAL_MARTINEZ_MEDICAL_CENTER,2,207RC0000X,88-8327231,OUT_OF_NETWORK,6258 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_25,DE,DE
5224846068,FICTIONAL_RILEY_GONZALEZ_MD,1,207Q00000X,33-6562212,IN_NETWORK,8176 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_26,VA,VA
6805229328,FICTIONAL_DREW_JOHNSON_MD,1,207R00000X,49-3599354,TIER_1,3980 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_27,MD,MD
3027725027,FICTIONAL_DREW_JOHNSON_MD,1,207R00000X,48-9879309,TIER_1,5362 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_28,NC,NC
7528399752,FICTIONAL_MORGAN_GARCIA_MD,1,282N00000X,76-9648681,TIER_1,4728 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_29,VA,VA
6289889001,FICTIONAL_CAMERON_MARTINEZ_MD,1,207X00000X,19-8883699,TIER_2,6135 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_30,MD,MD
7342759215,FICTIONAL_MARTINEZ_MEDICAL_CENTER,2,2080P0203X,18-9895071,IN_NETWORK,4922 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_31,PA,PA
2091840217,FICTIONAL_SAGE_GARCIA_MD,1,261Q00000X,21-8423585,OUT_OF_NETWORK,2597 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_32,MD,MD
3443430657,FICTIONAL_QUINN_BROWN_MD,1,207X00000X,31-2144429,OUT_OF_NETWORK,7760 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_33,VA,VA
3172313488,FICTIONAL_JORDAN_LOPEZ_MD,1,2084P0800X,79-9695218,IN_NETWORK,8136 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_34,DE,DE
4001081908,FICTIONAL_ALEX_GONZALEZ_MD,1,207R00000X,11-6096105,OUT_OF_NETWORK,7621 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_35,PA,PA
7514921791,FICTIONAL_JORDAN_JONES_MD,1,2080P0203X,86-3749340,TIER_1,8946 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_36,PA,PA
6262540134,FICTIONAL_JORDAN_JONES_MD,1,282N00000X,67-2548380,TIER_2,2374 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_37,NC,NC
9072239871,FICTIONAL_TAYLOR_LOPEZ_MD,1,261Q00000X,84-3739076,OUT_OF_NETWORK,1092 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_38,WV,WV
5418017740,FICTIONAL_MILLER_MEDICAL_CENTER,2,2084P0800X,73-9698699,TIER_2,6581 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_39,WV,WV
1396175154,FICTIONAL_CASEY_RODRIGUEZ_MD,1,207RC0000X,99-6398266,TIER_1,8381 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_0,WV,WV
0749348518,FICTIONAL_TAYLOR_DAVIS_MD,1,2084P0800X,22-5480801,TIER_1,7801 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_1,DC,DC
9179801276,FICTIONAL_JONES_MEDICAL_CENTER,2,207X00000X,32-6279786,TIER_1,5708 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_2,DC,DC
7408347541,FICTIONAL_CASEY_JONES_MD,1,207RC0000X,78-7274540,IN_NETWORK,2517 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_3,MD,MD
9455893815,FICTIONAL_MORGAN_GONZALEZ_MD,1,282N00000X,96-4729068,TIER_1,3570 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_4,DE,DE
1566028019,FICTIONAL_RILEY_HERNANDEZ_MD,1,2084P0800X,45-3133614,OUT_OF_NETWORK,8806 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_5,WV,WV
8055789225,FICTIONAL_TAYLOR_DAVIS_MD,1,207X00000X,31-4020680,IN_NETWORK,5488 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_6,MD,MD
1016443404,FICTIONAL_JORDAN_WILLIAMS_MD,1,207R00000X,92-2292200,TIER_1,9434 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_7,PA,PA
3973847007,FICTIONAL_MORGAN_MARTINEZ_MD,1,261Q00000X,75-8488552,OUT_OF_NETWORK,2669 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_8,MD,MD
3083473793,FICTIONAL_ALEX_JOHNSON_MD,1,282N00000X,65-7012276,OUT_OF_NETWORK,918 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_9,NC,NC
3051989333,FICTIONAL_JAMIE_RODRIGUEZ_MD,1,207Q00000X,56-3505514,TIER_2,6663 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_10,WV,WV
8346465585,FICTIONAL_RILEY_GONZALEZ_MD,1,207RC0000X,92-9179250,IN_NETWORK,853 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_11,MD,MD
2560571335,FICTIONAL_SAGE_GARCIA_MD,1,282N00000X,73-7515997,IN_NETWORK,3592 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_12,WV,WV
2753159187,FICTIONAL_DAVIS_MEDICAL_CENTER,2,207Q00000X,10-5331456,TIER_1,5789 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_13,DE,DE
0253398321,FICTIONAL_SAGE_GONZALEZ_MD,1,207X00000X,58-8773467,TIER_2,4105 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_14,PA,PA
2762068957,FICTIONAL_SAGE_DAVIS_MD,1,207X00000X,92-7125744,OUT_OF_NETWORK,4485 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_15,MD,MD
8730565289,FICTIONAL_MORGAN_GARCIA_MD,1,2084P0800X,95-1158990,IN_NETWORK,9887 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_16,DE,DE
9161965030,FICTIONAL_AVERY_WILSON_MD,1,207R00000X,13-1623925,IN_NETWORK,5888 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_17,VA,VA
5955204438,FICTIONAL_CAMERON_WILSON_MD,1,207Q00000X,79-4176500,TIER_1,4254 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_18,DE,DE
5828113790,FICTIONAL_CAMERON_DAVIS_MD,1,261Q00000X,76-3957968,IN_NETWORK,8657 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_19,DC,DC
3929511038,FICTIONAL_DREW_JOHNSON_MD,1,207X00000X,95-4837170,IN_NETWORK,8431 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_20,DC,DC
5922263863,FICTIONAL_SAGE_WILLIAMS_MD,1,261Q00000X,38-5720553,IN_NETWORK,1704 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_21,WV,WV
4470172683,FICTIONAL_MORGAN_DAVIS_MD,1,261Q00000X,18-6721188,TIER_1,8744 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_22,DE,DE
3751978099,FICTIONAL_RODRIGUEZ_MEDICAL_CENTER,2,207Q00000X,57-9685632,TIER_2,5085 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_23,PA,PA
4236482541,FICTIONAL_HAYDEN_JONES_MD,1,207R00000X,50-6416529,OUT_OF_NETWORK,4289 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_24,NC,NC
3210936894,FICTIONAL_MILLER_MEDICAL_CENTER,2,207RC0000X,76-7032510,OUT_OF_NETWORK,4949 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_25,VA,VA
8290491959,FICTIONAL_JAMIE_JOHNSON_MD,1,207X00000X,70-2386343,OUT_OF_NETWORK,2550 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_26,DE,DE
3622290757,FICTIONAL_HAYDEN_MILLER_MD,1,207RC0000X,62-9508632,TIER_2,9278 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_27,MD,MD
9829745857,FICTIONAL_RILEY_DAVIS_MD,1,207R00000X,67-7338214,TIER_2,2261 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_28,VA,VA
8625347660,FICTIONAL_ALEX_GARCIA_MD,1,2084P0800X,67-5685666,TIER_1,4724 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_29,MD,MD
3544187123,FICTIONAL_ALEX_MILLER_MD,1,207X00000X,54-9793170,TIER_1,2247 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_30,MD,MD
4062381288,FICTIONAL_DREW_GONZALEZ_MD,1,207RC0000X,63-6724833,TIER_2,186 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_31,VA,VA
3772310637,FICTIONAL_CAMERON_BROWN_MD,1,207R00000X,76-8065555,TIER_2,5931 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_32,DC,DC
0616574261,FICTIONAL_CASEY_GONZALEZ_MD,1,207Q00000X,24-9918088,IN_NETWORK,1484 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_33,PA,PA
8434625074,FICTIONAL_SKYLAR_MILLER_MD,1,2084P0800X,79-4430300,TIER_2,8394 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_34,WV,WV
5452271484,FICTIONAL_TAYLOR_HERNANDEZ_MD,1,2084P0800X,10-3618945,TIER_2,7296 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_35,MD,MD
4884228485,FICTIONAL_RILEY_GONZALEZ_MD,1,2084P0800X,93-3534705,TIER_2,7050 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_36,DC,DC
2820854000,FICTIONAL_JONES_MEDICAL_CENTER,2,207R00000X,83-2627243,TIER_2,4902 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_37,VA,VA
9607320006,FICTIONAL_SAGE_HERNANDEZ_MD,1,261Q00000X,12-3127714,TIER_1,185 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_38,VA,VA
1264557855,FICTIONAL_ALEX_GONZALEZ_MD,1,2080P0203X,87-7371031,IN_NETWORK,3632 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_39,DE,DE
4657474993,FICTIONAL_JAMIE_JOHNSON_MD,1,207R00000X,47-6634197,IN_NETWORK,9780 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_0,WV,WV
7683221718,FICTIONAL_CASEY_RODRIGUEZ_MD,1,261Q00000X,29-2445590,OUT_OF_NETWORK,2596 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_1,VA,VA
1464946940,FICTIONAL_QUINN_MARTINEZ_MD,1,2080P0203X,44-2698397,OUT_OF_NETWORK,5557 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_2,WV,WV
3488002478,FICTIONAL_TAYLOR_MARTINEZ_MD,1,2080P0203X,50-8453647,OUT_OF_NETWORK,2538 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_3,NC,NC
7543080056,FICTIONAL_AVERY_LOPEZ_MD,1,2080P0203X,32-9087040,TIER_2,1569 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_4,VA,VA
9350799133,FICTIONAL_LOPEZ_MEDICAL_CENTER,2,207Q00000X,49-1680322,TIER_1,3370 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_5,NC,NC
9372246717,FICTIONAL_MORGAN_MARTINEZ_MD,1,282N00000X,37-9224388,TIER_1,4869 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_6,VA,VA
9517695661,FICTIONAL_JAMIE_GONZALEZ_MD,1,261Q00000X,72-7176853,TIER_2,6206 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_7,PA,PA
9096779258,FICTIONAL_DREW_JONES_MD,1,207Q00000X,49-5176273,TIER_2,4510 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_8,DC,DC
2896525633,FICTIONAL_TAYLOR_MILLER_MD,1,207R00000X,70-5996754,TIER_1,4712 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_9,PA,PA
1244865956,FICTIONAL_DREW_LOPEZ_MD,1,207X00000X,31-9957307,IN_NETWORK,7420 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_10,NC,NC
3671218386,FICTIONAL_MARTINEZ_MEDICAL_CENTER,2,207Q00000X,64-3815331,TIER_2,7584 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_11,VA,VA
1074287867,FICTIONAL_ALEX_BROWN_MD,1,207X00000X,61-6057832,TIER_2,4511 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_12,NC,NC
1943171607,FICTIONAL_RILEY_GARCIA_MD,1,207R00000X,94-9837573,IN_NETWORK,5182 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_13,WV,WV
7393859625,FICTIONAL_TAYLOR_GONZALEZ_MD,1,207R00000X,74-8862278,OUT_OF_NETWORK,4789 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_14,MD,MD
2789319508,FICTIONAL_QUINN_GONZALEZ_MD,1,207RC0000X,96-4126503,IN_NETWORK,9501 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_15,VA,VA
8315280478,FICTIONAL_RILEY_GARCIA_MD,1,207X00000X,28-6495152,OUT_OF_NETWORK,2967 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_16,PA,PA
5661460886,FICTIONAL_ALEX_GONZALEZ_MD,1,207X00000X,10-7342590,TIER_1,2637 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_17,DC,DC
5039423434,FICTIONAL_AVERY_RODRIGUEZ_MD,1,2084P0800X,40-9320878,TIER_1,260 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_18,VA,VA
7759886626,FICTIONAL_SAGE_GONZALEZ_MD,1,207Q00000X,50-8653125,TIER_1,1437 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_19,DC,DC
4848405096,FICTIONAL_DREW_LOPEZ_MD,1,2084P0800X,67-6073616,TIER_1,359 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_20,DC,DC
5434441254,FICTIONAL_MARTINEZ_MEDICAL_CENTER,2,207RC0000X,96-8824450,IN_NETWORK,2040 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_21,VA,VA
5313984002,FICTIONAL_MORGAN_BROWN_MD,1,207R00000X,70-9531187,TIER_2,920 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_22,DE,DE
4586940007,FICTIONAL_ALEX_WILLIAMS_MD,1,282N00000X,57-2590551,IN_NETWORK,8873 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_23,MD,MD
3131345894,FICTIONAL_DAVIS_MEDICAL_CENTER,2,282N00000X,84-3430473,IN_NETWORK,3131 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_24,PA,PA
7278826533,FICTIONAL_TAYLOR_JONES_MD,1,282N00000X,28-6614744,IN_NETWORK,7662 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_25,MD,MD
0105624528,FICTIONAL_TAYLOR_HERNANDEZ_MD,1,282N00000X,31-2171716,IN_NETWORK,9546 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_26,NC,NC
2080098470,FICTIONAL_MORGAN_DAVIS_MD,1,2080P0203X,64-7560151,OUT_OF_NETWORK,4670 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_27,PA,PA
2126246133,FICTIONAL_JORDAN_GONZALEZ_MD,1,2084P0800X,23-3556597,TIER_1,2536 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_28,PA,PA
9502037564,FICTIONAL_TAYLOR_MARTINEZ_MD,1,261Q00000X,87-2950871,TIER_2,4617 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_29,DE,DE
6531808213,FICTIONAL_DREW_MILLER_MD,1,207Q00000X,64-8759953,TIER_2,6362 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_30,NC,NC
8697949047,FICTIONAL_DREW_RODRIGUEZ_MD,1,207R00000X,68-5273632,OUT_OF_NETWORK,2698 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_31,PA,PA
1972686988,FICTIONAL_SAGE_JONES_MD,1,2084P0800X,14-8656216,OUT_OF_NETWORK,5242 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_32,VA,VA
0750465755,FICTIONAL_AVERY_DAVIS_MD,1,207RC0000X,28-1466860,OUT_OF_NETWORK,9184 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_33,MD,MD
8339354085,FICTIONAL_QUINN_BROWN_MD,1,261Q00000X,57-6542434,OUT_OF_NETWORK,5017 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_34,NC,NC
9707316052,FICTIONAL_ALEX_JONES_MD,1,207RC0000X,40-7419624,TIER_1,9816 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_35,WV,WV
7829734681,FICTIONAL_DAVIS_MEDICAL_CENTER,2,261Q00000X,39-2494432,IN_NETWORK,6596 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_36,PA,PA
3256934274,FICTIONAL_QUINN_RODRIGUEZ_MD,1,207R00000X,73-2867056,OUT_OF_NETWORK,6665 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_37,DE,DE
9730627541,FICTIONAL_ALEX_GONZALEZ_MD,1,261Q00000X,77-3038905,OUT_OF_NETWORK,216 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_38,NC,NC
6011753921,FICTIONAL_SKYLAR_GARCIA_MD,1,207X00000X,69-8099775,OUT_OF_NETWORK,568 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_39,PA,PA
1142017411,FICTIONAL_TAYLOR_LOPEZ_MD,1,2080P0203X,75-5244911,OUT_OF_NETWORK,9992 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_0,NC,NC
1053350454,FICTIONAL_DREW_DAVIS_MD,1,2084P0800X,73-3399523,IN_NETWORK,3559 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_1,MD,MD
6301961564,FICTIONAL_JAMIE_MILLER_MD,1,2084P0800X,44-3725019,TIER_1,1490 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_2,NC,NC
2923719183,FICTIONAL_RILEY_LOPEZ_MD,1,207X00000X,80-5338180,IN_NETWORK,4364 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_3,DE,DE
8901089119,FICTIONAL_TAYLOR_RODRIGUEZ_MD,1,282N00000X,54-7956612,OUT_OF_NETWORK,4256 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_4,MD,MD
3205023112,FICTIONAL_TAYLOR_HERNANDEZ_MD,1,207R00000X,26-7059400,OUT_OF_NETWORK,6339 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_5,VA,VA
2615910041,FICTIONAL_RILEY_MILLER_MD,1,282N00000X,90-5397169,TIER_2,3558 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_6,DC,DC
0600453969,FICTIONAL_JORDAN_HERNANDEZ_MD,1,207R00000X,96-4389068,TIER_2,4096 FICTIONAL_MEDICAL_DR,FICTIONAL_CITY_7,VA,VA
